CLIENTNUM,Card_Category,Months_on_book
720283758,Blue,36
801994458,Blue,52
718834233,Blue,21
719196858,Blue,39
708451233,Blue,36
718735908,Blue,35
789339633,Blue,41
804833058,Blue,44
712542258,Blue,40
713639058,Blue,34
709560258,Blue,31
718317258,Blue,47
720362058,Silver,49
712606158,Blue,42
713162358,Blue,36
710673558,Blue,21
710096658,Blue,39
721313808,Blue,41
778924158,Blue,26
719602908,Blue,34
820383558,Blue,40
717953283,Blue,31
710327508,Blue,36
785134758,Blue,24
811970808,Blue,48
718676283,Blue,34
720439533,Blue,36
793720908,Blue,40
708937608,Blue,18
769189083,Blue,40
713455233,Blue,37
719563158,Blue,36
753118533,Blue,31
713265858,Blue,32
709713033,Blue,48
711608958,Blue,36
708633783,Blue,30
714532158,Blue,36
720950283,Blue,34
809797158,Blue,37
713692683,Blue,13
710748483,Blue,43
720868683,Blue,22
787532808,Silver,30
709453833,Blue,40
712114458,Blue,31
811013658,Blue,36
789180933,Blue,26
717151383,Blue,36
712470033,Blue,30
717840108,Blue,41
709131033,Blue,36
721506708,Blue,46
716039433,Blue,35
710874933,Blue,31
794682483,Blue,23
709229358,Blue,38
772177308,Blue,36
715016508,Blue,36
716071233,Silver,35
818308533,Blue,41
711000933,Blue,41
760104333,Silver,36
718201383,Blue,43
779450958,Blue,25
717990183,Blue,36
721252683,Blue,33
710505483,Blue,36
711587433,Blue,33
720964683,Blue,36
711478233,Blue,26
717096858,Blue,40
719739108,Blue,50
717432933,Blue,36
721501308,Blue,33
714169083,Blue,38
710194683,Blue,30
715365183,Blue,42
715448058,Blue,36
779008158,Blue,43
712822758,Blue,33
717466158,Blue,40
798687258,Blue,34
717380133,Blue,36
709693833,Blue,34
804847308,Blue,56
716321583,Blue,36
712685733,Silver,36
781306758,Blue,52
743912958,Blue,32
712294083,Blue,44
716630508,Blue,50
711334983,Blue,32
717442758,Blue,43
709137558,Blue,36
714366708,Blue,36
711925608,Blue,35
721202058,Blue,49
716931183,Blue,38
800164083,Blue,47
719682183,Blue,43
710984133,Blue,36
780307233,Blue,30
716434533,Blue,36
828215508,Blue,50
716138958,Blue,33
709276908,Blue,25
815767983,Blue,40
712812408,Blue,28
712403358,Blue,35
717826308,Blue,36
753443583,Blue,36
721428333,Blue,34
719910333,Blue,36
713585958,Blue,36
712866933,Blue,32
719219883,Blue,36
779170008,Blue,32
779727558,Blue,33
714373308,Blue,46
715000383,Blue,46
710493558,Blue,38
778839108,Blue,31
715548183,Blue,56
712545183,Blue,37
779032308,Blue,27
721500108,Blue,32
713389233,Silver,36
718811058,Blue,36
717084708,Blue,34
778247358,Blue,56
710702733,Blue,35
815240358,Blue,42
715165758,Blue,35
827964858,Blue,54
773667708,Blue,44
717400533,Blue,45
713586858,Blue,25
711393483,Blue,36
812979408,Silver,34
711877458,Blue,36
714351558,Blue,36
828343083,Blue,39
790002783,Blue,30
708615183,Blue,34
718509858,Blue,37
718540308,Blue,36
778180158,Blue,34
778242708,Silver,53
806947308,Blue,35
714899283,Blue,36
708386958,Blue,34
710986758,Blue,30
718220358,Blue,36
710568333,Blue,35
712656783,Blue,36
717483558,Blue,36
721440633,Blue,36
738899658,Blue,38
711423558,Blue,50
721522533,Blue,35
708558408,Blue,31
714727833,Blue,36
714365883,Blue,40
715856208,Blue,36
708944958,Blue,40
771516333,Blue,29
772051308,Blue,44
788350908,Blue,31
818322033,Blue,36
716288958,Blue,36
712347258,Blue,35
779072733,Blue,17
710003958,Blue,40
715287708,Blue,33
708774708,Blue,29
713535033,Blue,36
719314683,Blue,36
789293358,Blue,35
787638408,Blue,40
715974783,Blue,40
716134533,Blue,34
708834483,Blue,29
780168333,Blue,28
711557508,Blue,40
772506858,Blue,35
765692658,Blue,42
720598308,Blue,37
709912683,Gold,41
815353083,Silver,39
720093333,Blue,29
717281658,Blue,41
765731433,Blue,41
712050933,Blue,32
787361583,Blue,44
709921158,Blue,36
714781908,Blue,35
717592758,Blue,36
821339433,Blue,41
715174983,Blue,36
710863308,Blue,29
806824908,Blue,40
710592933,Blue,30
771881283,Blue,30
708687483,Silver,36
719147208,Blue,21
709607733,Blue,36
713184858,Blue,50
719929758,Blue,37
759127158,Blue,35
780717483,Blue,40
708507483,Blue,31
787617483,Blue,48
816608808,Blue,41
716727258,Blue,42
813890883,Blue,39
768256908,Blue,39
811095483,Silver,43
720168558,Blue,36
719309133,Blue,51
721451208,Silver,45
772879158,Blue,38
712934583,Silver,36
710088483,Blue,40
753534633,Blue,35
710932683,Blue,36
714751158,Blue,36
718109808,Blue,25
713227233,Blue,33
718342158,Blue,26
804606033,Blue,41
720755658,Blue,32
711795633,Blue,52
716654808,Blue,39
817616433,Blue,41
716390958,Blue,31
716564433,Blue,36
719530158,Blue,44
710621283,Blue,32
716714733,Blue,30
720921408,Blue,36
789185508,Blue,38
807014583,Blue,26
721388283,Blue,45
716022258,Blue,36
789362058,Blue,42
771460158,Blue,31
714147858,Blue,35
708394908,Blue,33
778433283,Blue,31
720637008,Blue,43
716877258,Blue,48
812973708,Blue,37
788760633,Blue,33
718602708,Blue,33
712365483,Blue,43
789154833,Blue,44
715849983,Blue,36
780336258,Blue,42
716567433,Blue,36
713057658,Blue,36
718191483,Blue,35
811527933,Silver,56
778617708,Blue,26
785055108,Blue,46
822961533,Blue,56
709124883,Blue,37
772574283,Blue,40
761240358,Blue,45
708469533,Blue,34
769927533,Blue,44
718545033,Blue,17
714972558,Blue,36
772204758,Blue,31
709039533,Blue,24
716492583,Blue,28
766381908,Blue,42
719109783,Blue,32
796236258,Blue,42
709700058,Blue,33
716905158,Blue,30
718851783,Silver,37
709709283,Blue,19
711993258,Blue,39
780105483,Blue,50
718350033,Blue,36
715294083,Blue,38
710905908,Blue,36
721387008,Blue,24
715411608,Blue,36
710598408,Blue,36
718521258,Blue,41
713138433,Blue,42
718819158,Blue,41
718871358,Blue,36
720186258,Blue,31
710197308,Blue,28
817086783,Blue,27
749211483,Blue,45
789749433,Blue,21
715082133,Blue,36
714946908,Blue,36
716711433,Blue,39
712429458,Blue,38
708406083,Blue,24
720029508,Blue,37
709227033,Blue,46
720846558,Blue,36
716475183,Blue,35
714296358,Blue,44
719998233,Silver,30
719217483,Blue,36
720479058,Blue,39
779192283,Blue,39
716385033,Blue,36
711588708,Blue,36
714492783,Blue,36
709192233,Blue,39
797998158,Blue,46
714021183,Blue,36
780710433,Blue,42
780068283,Blue,38
719930658,Blue,24
755593983,Blue,43
770938533,Blue,32
714121083,Blue,20
779210283,Blue,25
709739283,Blue,36
716230158,Blue,36
708724908,Blue,35
789025083,Blue,27
713804058,Blue,36
718791708,Blue,32
785529708,Blue,53
794528283,Blue,28
794856033,Blue,32
712939533,Blue,35
708178608,Blue,36
716556258,Blue,39
708404883,Blue,37
709742958,Blue,37
772695033,Blue,37
714850158,Blue,36
708831858,Blue,30
718076733,Silver,31
714336333,Blue,40
780006783,Silver,49
779741883,Blue,32
780657708,Blue,37
771342183,Blue,40
712901283,Blue,36
802101858,Blue,34
718473558,Blue,18
743590608,Blue,43
720146733,Blue,34
788252358,Blue,40
717740658,Blue,45
714567708,Blue,36
711208083,Blue,30
709708233,Blue,29
709957158,Blue,40
828288333,Blue,46
709178733,Blue,36
721325133,Blue,36
816606333,Blue,52
720454158,Blue,30
717444558,Blue,38
816756783,Blue,37
715474833,Blue,36
718271958,Blue,34
708924783,Blue,36
717669483,Blue,44
809360883,Blue,41
717176508,Blue,34
711571383,Blue,37
713444058,Silver,31
713253858,Blue,37
719609433,Blue,43
797234508,Silver,45
714537258,Blue,36
793412958,Blue,38
714680208,Blue,45
715240683,Blue,37
803796708,Blue,46
717368208,Blue,36
802662858,Blue,49
780206958,Blue,39
779906658,Blue,24
772341783,Blue,35
711491283,Blue,36
720211533,Blue,33
715409733,Blue,36
710974308,Blue,36
715732533,Blue,36
713722608,Blue,35
709101258,Blue,28
708588408,Blue,36
721427358,Blue,28
717099408,Blue,29
715155033,Blue,49
789586833,Blue,38
709338633,Blue,37
714106833,Blue,47
741116058,Blue,41
813755658,Blue,55
718855983,Blue,36
711245433,Blue,41
814219008,Blue,56
711916533,Blue,44
715182108,Blue,35
717078933,Blue,29
719491233,Blue,42
789520533,Blue,44
714738033,Blue,25
718576908,Blue,36
715093383,Blue,41
717195933,Blue,30
747107508,Blue,49
717920583,Blue,49
710516283,Blue,37
787593558,Blue,34
778747608,Blue,46
714431058,Blue,36
708801108,Blue,51
715948833,Blue,39
770667408,Blue,33
823590483,Blue,56
710635083,Blue,38
716408058,Blue,36
713803158,Blue,33
713593683,Blue,28
709339758,Blue,30
789382758,Blue,44
813427833,Blue,40
717846108,Blue,34
720968583,Blue,45
721437333,Blue,36
709134333,Blue,28
712630608,Blue,35
712404483,Blue,36
717812133,Blue,13
714926508,Silver,45
771474108,Blue,28
709774608,Blue,36
718802283,Blue,31
711626658,Blue,36
789354783,Blue,32
720486408,Blue,36
717793983,Silver,45
718582158,Blue,35
713127708,Blue,26
717112533,Blue,42
713681433,Blue,39
718846008,Blue,36
714119283,Blue,34
713056083,Blue,46
718538958,Blue,43
710353233,Blue,39
713853858,Silver,31
710342508,Blue,36
787563858,Blue,41
799239033,Blue,47
710733183,Blue,36
718489608,Blue,36
758824608,Blue,40
780984408,Blue,50
814483608,Blue,42
708848208,Blue,40
719713683,Blue,37
715514133,Blue,31
715955208,Blue,26
794707083,Blue,44
805313808,Blue,47
772922883,Blue,22
715716333,Blue,50
714502458,Blue,36
712444533,Blue,36
797748708,Blue,38
780203883,Blue,33
720616908,Blue,36
817038333,Blue,40
713333433,Blue,41
710820783,Blue,36
720338658,Blue,42
803938908,Blue,44
787921383,Silver,44
787849833,Blue,40
721143258,Blue,33
709335558,Blue,37
806619333,Blue,31
719378658,Silver,36
720670458,Blue,45
716955783,Blue,36
817970208,Blue,40
708506508,Blue,43
750147483,Blue,37
715540233,Blue,34
807584958,Blue,45
720686583,Blue,37
820637433,Blue,40
716346183,Blue,37
715405758,Blue,42
710094108,Blue,27
713168733,Blue,56
708614058,Blue,45
718088133,Blue,36
720614658,Blue,25
716695533,Blue,29
717091533,Blue,36
713231658,Blue,33
715675458,Blue,41
712463883,Silver,38
708489258,Blue,27
708403308,Silver,24
769684158,Blue,36
710349258,Blue,36
713940033,Blue,36
713482608,Blue,35
714571008,Blue,36
715354008,Blue,36
819363708,Blue,38
712014708,Blue,36
788717358,Blue,38
710413533,Blue,51
718515483,Blue,52
715059258,Blue,32
713852958,Silver,41
767835558,Blue,36
721531683,Blue,36
720660558,Blue,36
814845933,Blue,56
773155533,Blue,42
711199908,Blue,30
721398858,Blue,34
715664808,Blue,30
715500558,Blue,36
719239158,Blue,39
820633833,Blue,56
720551733,Blue,26
718487958,Blue,41
710533233,Blue,29
778878633,Blue,32
720197058,Blue,33
716317458,Blue,36
718569258,Blue,36
711649908,Blue,15
720879708,Blue,44
815761908,Silver,41
711850533,Blue,36
721028283,Blue,28
710763783,Blue,32
720432858,Blue,36
772525308,Blue,33
767354208,Blue,41
715670058,Blue,38
713856708,Blue,36
758086458,Blue,39
717035283,Blue,37
709604958,Blue,36
714931458,Blue,42
711047658,Blue,38
718110858,Blue,36
716385858,Blue,28
708812133,Blue,39
787655058,Blue,37
803113383,Blue,49
721273008,Silver,43
715762083,Silver,36
711629733,Blue,34
718410258,Blue,28
719745558,Blue,36
820282383,Blue,40
793543758,Blue,41
778224858,Blue,32
712555233,Blue,48
718516533,Blue,36
708923658,Blue,28
717708783,Silver,51
780688383,Blue,24
718821783,Blue,48
718163808,Blue,24
712693908,Blue,31
711286533,Blue,31
711655683,Silver,46
718188858,Blue,36
718514283,Blue,36
708642708,Blue,36
811475733,Blue,48
712089108,Blue,37
710761533,Blue,33
714963558,Blue,36
714834258,Blue,36
713788083,Blue,36
719583558,Blue,40
744705408,Blue,41
713240133,Blue,36
815015283,Blue,38
718072758,Blue,45
709127808,Blue,35
715080258,Blue,36
709567758,Blue,29
780067158,Blue,36
715357308,Blue,36
720559908,Silver,46
720339558,Blue,36
809599158,Silver,43
793269933,Silver,40
809978733,Blue,28
788996058,Blue,34
712575708,Blue,36
789625383,Blue,42
719730258,Silver,36
793717608,Blue,33
709798908,Blue,32
716077458,Blue,36
813435108,Blue,44
708084558,Blue,38
719880408,Blue,35
719343633,Blue,38
718711158,Blue,36
717443658,Blue,28
715976433,Blue,31
719038008,Blue,35
709143183,Blue,43
710186958,Blue,32
709274583,Blue,27
816864483,Blue,34
708271833,Silver,36
821759658,Blue,37
820920408,Blue,48
718403358,Blue,33
713476758,Blue,32
720690933,Blue,39
719252583,Blue,20
712783083,Blue,37
771204108,Blue,23
817247658,Blue,27
821749608,Blue,37
714389883,Blue,36
713648208,Blue,32
826261008,Blue,44
824163333,Blue,39
709444983,Blue,30
711154908,Blue,40
769575783,Blue,41
720334833,Blue,30
709563258,Blue,41
708205083,Blue,28
715276683,Blue,45
721254858,Blue,18
712257258,Blue,36
789616158,Blue,27
708773583,Blue,45
711110733,Silver,33
714043008,Blue,30
780602733,Blue,30
823557333,Blue,39
772825308,Blue,31
713251008,Blue,38
711175083,Blue,41
756477333,Blue,35
712294983,Blue,36
717023508,Blue,36
709869708,Blue,45
772133808,Blue,36
768196008,Blue,48
708916083,Blue,37
789526458,Blue,36
716079708,Blue,36
720087708,Blue,31
714259533,Blue,35
714691683,Blue,54
768420558,Blue,53
778364583,Blue,25
719186433,Blue,44
719951208,Blue,24
720182658,Blue,31
789022233,Blue,37
778353183,Blue,13
713789883,Blue,36
773018583,Blue,30
771354633,Blue,45
717308433,Blue,43
712271958,Blue,36
716736858,Blue,39
713796033,Blue,42
710812533,Silver,36
782555058,Blue,29
714864333,Blue,37
787918158,Blue,23
779070033,Blue,44
789945933,Blue,52
720810783,Blue,44
715627833,Gold,37
809538783,Blue,44
715987758,Blue,36
711967158,Blue,23
712325433,Blue,28
716470683,Blue,36
713289183,Blue,33
711549408,Blue,42
709523508,Silver,53
717578358,Blue,40
711673983,Blue,36
713388108,Blue,51
715679733,Blue,36
779694183,Blue,34
788544108,Blue,37
715583283,Blue,13
719917233,Blue,36
717103758,Blue,55
714621183,Blue,36
721365033,Blue,36
712999008,Blue,33
780790008,Blue,39
779499933,Blue,28
717200508,Blue,32
716995083,Blue,44
718137183,Blue,38
787507833,Blue,38
810974958,Blue,46
717967833,Blue,36
712267983,Blue,45
717376758,Blue,47
718250883,Blue,51
717491058,Blue,26
802243458,Blue,42
714485508,Blue,36
711377808,Blue,36
718565733,Blue,36
712723608,Blue,36
789948408,Blue,46
734909358,Blue,33
719267283,Blue,27
780684933,Blue,38
720330558,Blue,25
720784833,Blue,36
789059958,Gold,30
797138883,Blue,37
721448283,Blue,26
710552733,Blue,36
742778358,Blue,37
713933658,Blue,45
788142483,Silver,38
789705408,Blue,37
780378633,Blue,33
817422408,Blue,30
781297983,Blue,52
710671608,Blue,31
719967708,Blue,32
711879633,Blue,29
716444733,Blue,46
718460958,Blue,35
789953733,Blue,37
770278833,Blue,37
787291308,Blue,36
710644158,Blue,28
717095733,Blue,29
813338733,Blue,42
787536933,Blue,33
714384783,Blue,36
713847858,Blue,36
809809008,Blue,42
719446833,Blue,46
720570333,Blue,36
815308683,Blue,41
810875958,Blue,46
717775608,Blue,43
718766058,Blue,36
710656683,Blue,36
768390708,Blue,41
713263758,Blue,45
754564308,Blue,39
827890758,Blue,35
779945508,Blue,35
720807183,Blue,36
709309308,Blue,37
715844733,Blue,36
712332183,Blue,36
790123983,Blue,43
711721458,Blue,36
716860233,Blue,39
714678408,Blue,31
708798483,Blue,24
708501783,Blue,36
713645883,Blue,23
718622658,Blue,34
710641008,Blue,36
718547358,Blue,52
716177583,Blue,36
713417433,Blue,28
713043183,Blue,48
719328858,Blue,43
718501983,Blue,36
803800533,Blue,33
771790083,Silver,32
712817808,Blue,23
811697958,Blue,45
817089408,Blue,27
803406558,Blue,24
717297708,Blue,37
808756458,Blue,42
718352358,Blue,35
780638958,Blue,31
721026033,Blue,44
719894433,Blue,24
812493033,Blue,37
718256658,Blue,38
711421233,Blue,43
710335983,Blue,36
720108783,Blue,50
818259558,Blue,56
708511983,Blue,18
708838908,Blue,42
778720533,Blue,37
793015083,Blue,40
821336133,Blue,46
713905608,Blue,50
779164608,Blue,34
714835833,Blue,36
823863033,Silver,48
713321508,Blue,36
708992733,Blue,36
709488108,Blue,36
716094333,Blue,42
778567983,Blue,43
712178883,Blue,36
717490008,Blue,36
718282983,Blue,47
747208083,Blue,42
820276908,Blue,37
719960133,Silver,26
711062958,Blue,23
714917583,Silver,36
767256933,Blue,36
712568358,Blue,29
789182358,Blue,45
716989683,Blue,48
827968383,Blue,39
819647358,Blue,33
788966958,Blue,34
789502308,Blue,49
756458508,Blue,37
714643983,Blue,36
711606558,Blue,39
824155458,Blue,44
710445183,Blue,31
802834158,Blue,36
712038258,Blue,36
712864683,Blue,30
813971283,Blue,38
764211033,Blue,43
721424583,Blue,26
713886333,Blue,39
711741708,Blue,33
794217108,Blue,37
715339758,Blue,36
709610283,Blue,34
714575208,Blue,43
716758908,Blue,27
778915233,Blue,32
789466008,Blue,38
716635758,Blue,29
771819258,Blue,40
713451408,Blue,36
780146658,Blue,25
711675108,Blue,30
755467683,Blue,41
792864858,Blue,37
713009208,Blue,44
772231233,Blue,30
720510333,Blue,20
780199233,Blue,23
711700158,Blue,39
788275083,Blue,38
708804633,Blue,36
714479358,Blue,36
711406758,Blue,36
821424483,Blue,47
769438608,Blue,42
822068583,Blue,44
711371208,Blue,36
788832033,Blue,19
713452533,Blue,22
720212508,Blue,37
717825033,Blue,36
779926608,Blue,36
713608383,Blue,40
710125608,Blue,36
712724733,Blue,19
718286658,Silver,22
714195108,Blue,37
720867708,Blue,33
752573508,Blue,26
768661758,Blue,47
721126833,Blue,41
716093133,Blue,31
771092433,Blue,42
712807758,Blue,39
721514883,Blue,25
824140908,Blue,48
712971708,Blue,26
716471508,Blue,36
782548758,Blue,36
720444408,Blue,25
717389433,Silver,51
714292533,Blue,36
709585758,Blue,28
712096758,Blue,36
811463283,Blue,42
789358908,Blue,43
718146258,Blue,41
710779083,Blue,48
709166883,Blue,27
712554183,Blue,54
721315233,Silver,32
714766383,Blue,24
797491683,Silver,39
714157908,Blue,42
714588408,Blue,43
719627133,Blue,37
714125883,Blue,36
712865583,Blue,49
779363283,Blue,34
779224758,Blue,37
718775808,Blue,31
710267583,Blue,33
711305208,Blue,36
717531483,Blue,21
709170108,Blue,41
716056158,Blue,51
711326583,Blue,50
715406658,Blue,37
712814658,Blue,43
773228133,Blue,29
710453283,Blue,27
795266208,Blue,30
779090883,Blue,23
712309758,Blue,49
716625033,Blue,36
790112133,Blue,40
797238108,Blue,43
716782758,Blue,42
715588008,Blue,31
713977308,Blue,53
719059083,Blue,33
708797583,Blue,31
708809283,Blue,33
771529608,Blue,38
715776033,Blue,33
778619358,Blue,22
715717608,Blue,32
789204933,Blue,55
711100608,Blue,48
713591283,Blue,23
719344608,Blue,27
